,TransporterID,Gene_name,Protein_Name_generally,Synonyms,DrugID,Drug_Name,synonyms,final_smiles
838,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00497,Desloratadine,"8-Chloro-11-piperidin-4-ylidene-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridine; 8-Chloro-6,11-dihydro-11-(4-piperidinylidene)-5H-benzo(5,6)cyclohepta(1,2-b)pyridine; 8-chloro-11-(piperidin-4-ylidene)-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridine; Aerius; Aerius (TN); Allex; Azomyr; Claramax; Claramax (TN); Clarinex; Clarinex (TN); Clarinex RediTabs; Denosin; Desalex; Descarboethoxyloratadine; Descarboethoxyoratidine; Desloratadine (USAN/INN); Desloratadine [USAN]; Desloratidine; Essex brand of desloratadine; NeoClarityn (TN); Neoclarityn; Opulis; Sch 34117; Sch-34117; Schering brand of desloratadine; Schering-Plough brand of desloratadine",C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
839,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00499,Corticosterone,"(11-BETA)-11,21-DIHYDROXY-PREGN-4-ENE-3,20-DIONE; (11beta)-11,21-Dihydroxypregn-4-ene-3,20-dione; 11,12-Dihydroxyprogesterone; 11,21-Dihydroxyprogesterone; 11-Hydroxycorticoaldosterone; 11-beta,21-Dihydroxypregn-3,20-dione; 11Beta,21-dihydroxypregn-4-ene-3,20-dione; 11beta,21-Dihydroxy-4-pregnene-3,20-dione; 11beta,21-Dihydroxyprogesterone; 17-Deoxycortisol; 4-Pregnene-11beta,21-diol-3,20-dione; 50-22-6; CCRIS 6753; CHEBI:16827; Compound B; Corticosteron; Corticosterone; Kendall's compound B; NSC9705; Reichstein's B; Reichstein's substance H; UNII-W980KJ009P",CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
840,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00500,Ergotamine,"(5'A)-5'-benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxoergotaman 2,3-dihydroxybutanedioate(2:1); 12'-Hydroxy-2'-methyl-5'alpha-(phenylmethyl)ergotaman-3',6',18-trione; Avetol; Cornutamin; Cornutamine; ERGOTAMINE (SEE ALSO: ERGOTAMINE TARTRATE (CAS 379-79-3)); ETIN; Ergam; Ergate; Ergomar; Ergomar (TN); Ergonsvine; Ergostat; Ergotaman-3',6',18-trione, 12'-hydroxy-2'-methyl-5'-(phenylmethyl)-, (5'-alpha)-(9CI); Ergotaman-3',6',18-trione, 12'-hydroxy-2'-methyl-5'-(phenylmethyl)-, (5'alpha)-, (2R,3R)-2,3-dihydroxybutanedioate (2:1) (salt); Ergotaman-3',6',18-trione, 12'-hydroxy-2'-methyl-5'-(phenylmethyl)-, (5alpha)-, (2R,3R)-2,3-dihydroxybutanedioate (2:1); Ergotamin; Ergotamina [INN-Spanish]; Ergotamine (INN); Ergotamine [INN:BAN]; Ergotamine bitartrate; Ergotamine hemitartrate; Ergotamine tartrate; Ergotamine tartrate (VAN); Ergotamine tartrate, Avetol, Cornutamin, Ergam, Ergotartrate; Ergotamine, tartrate (2:1); Ergotamine, tartrate (2:1) (salt) (8CI); Ergotaminum [INN-Latin]; Ergotartrate; Ergoton-A; Exmigra; Femergin;Gynergen; Gotamine tartrate; Lingraine; Lingran; Medihaler ergotamine; Migretamine; Neo-ergotin; Rigetamin; Secagyn; Secupan; Temigran; Wigrettes",CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
841,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00501,Desipramine,"(3-(10H,11H-Dibenzo[b,f]azepin-5-yl)propyl)methylamine; 10, 11-Dihydro-N-methyl-5H-dibez[b,f]azepine-5-propanamine; 10,11-Dihydro-5-(3-methylaminopropyl)-5H-dibenz(b,f)azepine; 3-(10,11-DIHYDRO-5H-DIBENZO[B,F]AZEPIN-5-YL)-N-METHYLPROPAN-1-AMINE; 3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methylpropan-1-amine; 5-(gamma-Methylaminopropyl)iminodibenzyl; DMI (pharmaceutical); DMI 50475; Demethylimipramine; Desimipramine; Desimpramine; Desipramin; Desipramina; Desipramina [INN-Spanish]; Desipramine (D4); Desipramine (INN); Desipramine Hcl; Desipramine [INN:BAN]; Desipraminum; Desipraminum [INN-Latin]; Desmethylimipramine; Dezipramine; Dimethylimipramine; Methylaminopropyliminodibenzyl; Monodemethylimipramine; N-(3-Methylaminopropyl)iminobibenzyl; Norimipramine; Norpramin (TN); Norpramine; Pentofran; Pertofrane (TN); Pertrofane; Sertofran; ZERO/006017",CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
842,DTD0010,SLC22A1,Organic cation transporter 1,OCT1; SLC22A1; Solute carrier family 22 member 1; hOCT1; oct1_cds,DR00501,Desipramine,"(3-(10H,11H-Dibenzo[b,f]azepin-5-yl)propyl)methylamine; 10, 11-Dihydro-N-methyl-5H-dibez[b,f]azepine-5-propanamine; 10,11-Dihydro-5-(3-methylaminopropyl)-5H-dibenz(b,f)azepine; 3-(10,11-DIHYDRO-5H-DIBENZO[B,F]AZEPIN-5-YL)-N-METHYLPROPAN-1-AMINE; 3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methylpropan-1-amine; 5-(gamma-Methylaminopropyl)iminodibenzyl; DMI (pharmaceutical); DMI 50475; Demethylimipramine; Desimipramine; Desimpramine; Desipramin; Desipramina; Desipramina [INN-Spanish]; Desipramine (D4); Desipramine (INN); Desipramine Hcl; Desipramine [INN:BAN]; Desipraminum; Desipraminum [INN-Latin]; Desmethylimipramine; Dezipramine; Dimethylimipramine; Methylaminopropyliminodibenzyl; Monodemethylimipramine; N-(3-Methylaminopropyl)iminobibenzyl; Norimipramine; Norpramin (TN); Norpramine; Pentofran; Pertofrane (TN); Pertrofane; Sertofran; ZERO/006017",CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
843,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00502,Chlorpromazine,"10-(3-Dimethylaminopropyl)-2-chlorophenothiazine; 10H-Phenothiazine-10-propanamine, 2-chloro-N,N-dimethyl-, radical ion(1+); 2-Chloro-10-(3-(dimethylamino)propyl)phenothiazine; 2-Chloro-10-[3-(dimethylamino)propyl]phenothiazine; 2-Chloropromazine; 2-Cloro-10 (3-dimetilaminopropil)fenotiazina; 2-Cloro-10 (3-dimetilaminopropil)fenotiazina [Italian]; 2-chloro-10-(3-(dimethylamino)propyl)-phenothiazine; 2-chloro-N,N-dimethyl-10H-Phenothiazine-10-propanamine; 3-(2-Chloro-10H-phenothiazin-10-yl)-N,N-dimethyl-1-propanamine; 3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-amine; 3-(2-chlorophenothiazin-10-yl)-N,N-dimethyl-propan-1-amine; 3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine; Aminasine; Aminazin; Aminazine; Ampliactil; Amplicitil; Amplictil; BC 135; Chlor-PZ; Chlor-Promanyl; Chlordelazine; Chlorderazin; Chloro-3 (dimethylamino-3 propyl)-10 phenothiazine; Chloro-3 (dimethylamino-3 propyl)-10 phenothiazine [French]; Chloropromazine; Chlorpromados; Chlorpromanyl (discontinued); Chlorpromazin; Chlorpromazine (USP/INN); Chlorpromazine Tannate; Chlorpromazine [USAN:INN:BAN]; Chlorpromazinum; Chlorpromazinum [INN-Latin]; Clorpromazina; Clorpromazina [INN-Spanish]; Clorpromazina [Italian]; Contomin; Cromedazine; Elmarin; Esmind; Fenactil; Fenaktyl; Fraction AB; HL 5746; JHICC02042; Largactil; Largactil (TN); Largactil Liquid; Largactil Oral Drops; Largactilothiazine; Largactyl; Megaphen; N-(3-Dimethylaminopropyl)-3-chlorophenothiazine; Novo-Chlorpromazine; Novomazina; Phenactyl; Phenathyl; Phenothiazine hydrochloride; Plegomasine; Plegomazin; Prazilpromactil; Proma; Promactil; Promazil; Propaphen; Propaphenin; Prozil; Psychozine; SKF 2601-A; SKF 2601A; SKF-2601; Sanopron; Thorazine; Thorazine (TN); Thorazine Spansule; Thorazine Suppositories; Thorazine hydrochloride; Torazina; Wintermin; Z80; [3-(2-Chloro-phenothiazin-10-yl)-propyl]-dimethyl-amine",CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
844,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00514,Darunavir,"(3-((4-aminobenzenesulfonyl)isobutylamino)-1-benzyl-2-hydroxypropyl)carbamic acid hexahydrofuro(2,3-b)furan-3-yl ester; (3R,3AS,6AR)-HEXAHYDROFURO[2,3-B]FURAN-3-YL(1S,2R)-3-[[(4-AMINOPHENYL)SULFONYL](ISOBUTYL)AMINO]-1-BENZYL-2-HYDROXYPROPYLCARBAMATE; (3R,3aS,6aR)-Hexahydrofuro(2,3-b)furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N1-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N(1)-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl [(2S,3R)-4-{[(4-aminophenyl)sulfonyl](2-methylpropyl)amino}-3-hydroxy-1-phenylbutan-2-yl]carbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-isobutylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-neopentylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; AIDS073035; Carbamic acid, [(1S,2R)-3-[[(4-aminophenyl)sulfonyl](2-methylpropyl)amino]-2-hydroxy-1-(phenylmethyl)propyl]-, (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl ester; Darunavir (USAN/INN); Darunavir [USAN]; Darunavirum; Darunavirum [INN-Latin]; N-((1S,2R)-3-(((4-Aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-benzylpropyl)((1S,2R,5R)-4,6-dioxabicyclo(3.3.0)oct-2-yloxy)carboxamide; Prezista; Prezista(TM); TMC 114; TMC-114; TMC114; UIC 94017; UIC-94017; UIC-96017; [(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate; [(S)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-2-hydroxy-1-((R)-phenylmethyl)-propyl]-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester; {(1S,2R)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-1-benzyl-2-hydroxy-propyl}-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester",CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
845,DTD0008,SLCO1B1,Organic anion transporting polypeptide 1B1,LST-1; LST1; Liver-specific organic anion transporter 1; OATP-2; OATP-C; OATP1B1; OATP2; OATPC; SLC21A6; SLCO1B1; Sodium-independent organic anion-transporting polypeptide 2; Solute carrier family 21 member 6; Solute carrier organic anion transporter family member 1B1,DR00514,Darunavir,"(3-((4-aminobenzenesulfonyl)isobutylamino)-1-benzyl-2-hydroxypropyl)carbamic acid hexahydrofuro(2,3-b)furan-3-yl ester; (3R,3AS,6AR)-HEXAHYDROFURO[2,3-B]FURAN-3-YL(1S,2R)-3-[[(4-AMINOPHENYL)SULFONYL](ISOBUTYL)AMINO]-1-BENZYL-2-HYDROXYPROPYLCARBAMATE; (3R,3aS,6aR)-Hexahydrofuro(2,3-b)furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N1-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N(1)-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl [(2S,3R)-4-{[(4-aminophenyl)sulfonyl](2-methylpropyl)amino}-3-hydroxy-1-phenylbutan-2-yl]carbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-isobutylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-neopentylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; AIDS073035; Carbamic acid, [(1S,2R)-3-[[(4-aminophenyl)sulfonyl](2-methylpropyl)amino]-2-hydroxy-1-(phenylmethyl)propyl]-, (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl ester; Darunavir (USAN/INN); Darunavir [USAN]; Darunavirum; Darunavirum [INN-Latin]; N-((1S,2R)-3-(((4-Aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-benzylpropyl)((1S,2R,5R)-4,6-dioxabicyclo(3.3.0)oct-2-yloxy)carboxamide; Prezista; Prezista(TM); TMC 114; TMC-114; TMC114; UIC 94017; UIC-94017; UIC-96017; [(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate; [(S)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-2-hydroxy-1-((R)-phenylmethyl)-propyl]-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester; {(1S,2R)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-1-benzyl-2-hydroxy-propyl}-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester",CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
846,DTD0029,SLCO1A2,Organic anion transporting polypeptide 1A2,OATP-A; OATP1A2; Organic anion-transporting polypeptide 1; SLC21A3; SLCO1A2; Sodium-independent organic anion transporter; Solute carrier family 21 member 3; Solute carrier organic anion transporter family member 1A2,DR00514,Darunavir,"(3-((4-aminobenzenesulfonyl)isobutylamino)-1-benzyl-2-hydroxypropyl)carbamic acid hexahydrofuro(2,3-b)furan-3-yl ester; (3R,3AS,6AR)-HEXAHYDROFURO[2,3-B]FURAN-3-YL(1S,2R)-3-[[(4-AMINOPHENYL)SULFONYL](ISOBUTYL)AMINO]-1-BENZYL-2-HYDROXYPROPYLCARBAMATE; (3R,3aS,6aR)-Hexahydrofuro(2,3-b)furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N1-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N(1)-isobutylsulfanilamido)propyl)carbamate; (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl [(2S,3R)-4-{[(4-aminophenyl)sulfonyl](2-methylpropyl)amino}-3-hydroxy-1-phenylbutan-2-yl]carbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-isobutylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; (3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-neopentylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate; AIDS073035; Carbamic acid, [(1S,2R)-3-[[(4-aminophenyl)sulfonyl](2-methylpropyl)amino]-2-hydroxy-1-(phenylmethyl)propyl]-, (3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl ester; Darunavir (USAN/INN); Darunavir [USAN]; Darunavirum; Darunavirum [INN-Latin]; N-((1S,2R)-3-(((4-Aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-benzylpropyl)((1S,2R,5R)-4,6-dioxabicyclo(3.3.0)oct-2-yloxy)carboxamide; Prezista; Prezista(TM); TMC 114; TMC-114; TMC114; UIC 94017; UIC-94017; UIC-96017; [(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate; [(S)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-2-hydroxy-1-((R)-phenylmethyl)-propyl]-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester; {(1S,2R)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-1-benzyl-2-hydroxy-propyl}-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester",CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
847,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00521,Clonidine,"1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro-(9CI); 2,6-Dichloro-N-2-imidazolidinylidenebenzenamine; 2,6-dichloro-N-(2-imidazolidinylidene)aniline; 2,6-dichloro-N-2-imidazolidinylidenebenzenamide; 2,6-dichloro-N-imidazolidin-2-ylideneaniline; 2-((2,6-Dichlorophenyl)imino)imidazolidine; 2-(2,6-Dichloroanilino)-1,3-diazacyclopentene-(2);2-(2,6-Dichloroanilino)-2-imidazoline; 2-(2,6-Dichlorophenylamino)-2-imidazoline; 2-(2,6-Dichlorophenylimino)imidazolidine; 2-Imidazoline, 2-(2,6-dichloroanilino)-(7CI,8CI); 2-[(2,6-Dichlorophenyl)imino]imidazoline; 2-[(2,6-dichlorophenyl)imino]-2-imidazoline; 734571A; Adesipress; CATAPRES-TTS-1; CATAPRES-TTS-2; CATAPRES-TTS-3; Catapres (TN); Catapres-TTS; Catapresan; Catapressan; Catarpres; Catarpres-TTS; Catarpres-TTS (TN); Catarpresan; Chlornidinum; Clofenil; Clonidin; Clonidina; Clonidina [INN-Spanish]; Clonidine (JAN/USAN/INN); Clonidine [USAN:BAN:INN]; Clonidinhydrochlorid; Clonidinum; Clonidinum [INN-Latin]; Clopheline; Dixarit; Duraclon; Duraclont; Gemiton; Hemiton; Isoglaucon; Klofelin; Klofenil; M 5041T; M-5041T; N-(2,6-Dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine; SKF 34427; ST 155BS; ST-155-BS; ST-155BS; Tenso-Timelets",C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
848,DTD0006,SLC22A2,Organic cation transporter 2,OCT2; SLC22A2; Solute carrier family 22 member 2; hOCT2,DR00521,Clonidine,"1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro-(9CI); 2,6-Dichloro-N-2-imidazolidinylidenebenzenamine; 2,6-dichloro-N-(2-imidazolidinylidene)aniline; 2,6-dichloro-N-2-imidazolidinylidenebenzenamide; 2,6-dichloro-N-imidazolidin-2-ylideneaniline; 2-((2,6-Dichlorophenyl)imino)imidazolidine; 2-(2,6-Dichloroanilino)-1,3-diazacyclopentene-(2);2-(2,6-Dichloroanilino)-2-imidazoline; 2-(2,6-Dichlorophenylamino)-2-imidazoline; 2-(2,6-Dichlorophenylimino)imidazolidine; 2-Imidazoline, 2-(2,6-dichloroanilino)-(7CI,8CI); 2-[(2,6-Dichlorophenyl)imino]imidazoline; 2-[(2,6-dichlorophenyl)imino]-2-imidazoline; 734571A; Adesipress; CATAPRES-TTS-1; CATAPRES-TTS-2; CATAPRES-TTS-3; Catapres (TN); Catapres-TTS; Catapresan; Catapressan; Catarpres; Catarpres-TTS; Catarpres-TTS (TN); Catarpresan; Chlornidinum; Clofenil; Clonidin; Clonidina; Clonidina [INN-Spanish]; Clonidine (JAN/USAN/INN); Clonidine [USAN:BAN:INN]; Clonidinhydrochlorid; Clonidinum; Clonidinum [INN-Latin]; Clopheline; Dixarit; Duraclon; Duraclont; Gemiton; Hemiton; Isoglaucon; Klofelin; Klofenil; M 5041T; M-5041T; N-(2,6-Dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine; SKF 34427; ST 155BS; ST-155-BS; ST-155BS; Tenso-Timelets",C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
849,DTD0009,SLC22A3,Organic cation transporter 3,OCT3; EMT; EMTH; Extraneuronal monoamine transporter; SLC22A3; Solute carrier family 22 member 3,DR00521,Clonidine,"1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro-(9CI); 2,6-Dichloro-N-2-imidazolidinylidenebenzenamine; 2,6-dichloro-N-(2-imidazolidinylidene)aniline; 2,6-dichloro-N-2-imidazolidinylidenebenzenamide; 2,6-dichloro-N-imidazolidin-2-ylideneaniline; 2-((2,6-Dichlorophenyl)imino)imidazolidine; 2-(2,6-Dichloroanilino)-1,3-diazacyclopentene-(2);2-(2,6-Dichloroanilino)-2-imidazoline; 2-(2,6-Dichlorophenylamino)-2-imidazoline; 2-(2,6-Dichlorophenylimino)imidazolidine; 2-Imidazoline, 2-(2,6-dichloroanilino)-(7CI,8CI); 2-[(2,6-Dichlorophenyl)imino]imidazoline; 2-[(2,6-dichlorophenyl)imino]-2-imidazoline; 734571A; Adesipress; CATAPRES-TTS-1; CATAPRES-TTS-2; CATAPRES-TTS-3; Catapres (TN); Catapres-TTS; Catapresan; Catapressan; Catarpres; Catarpres-TTS; Catarpres-TTS (TN); Catarpresan; Chlornidinum; Clofenil; Clonidin; Clonidina; Clonidina [INN-Spanish]; Clonidine (JAN/USAN/INN); Clonidine [USAN:BAN:INN]; Clonidinhydrochlorid; Clonidinum; Clonidinum [INN-Latin]; Clopheline; Dixarit; Duraclon; Duraclont; Gemiton; Hemiton; Isoglaucon; Klofelin; Klofenil; M 5041T; M-5041T; N-(2,6-Dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine; SKF 34427; ST 155BS; ST-155-BS; ST-155BS; Tenso-Timelets",C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
850,DTD0010,SLC22A1,Organic cation transporter 1,OCT1; SLC22A1; Solute carrier family 22 member 1; hOCT1; oct1_cds,DR00521,Clonidine,"1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro-(9CI); 2,6-Dichloro-N-2-imidazolidinylidenebenzenamine; 2,6-dichloro-N-(2-imidazolidinylidene)aniline; 2,6-dichloro-N-2-imidazolidinylidenebenzenamide; 2,6-dichloro-N-imidazolidin-2-ylideneaniline; 2-((2,6-Dichlorophenyl)imino)imidazolidine; 2-(2,6-Dichloroanilino)-1,3-diazacyclopentene-(2);2-(2,6-Dichloroanilino)-2-imidazoline; 2-(2,6-Dichlorophenylamino)-2-imidazoline; 2-(2,6-Dichlorophenylimino)imidazolidine; 2-Imidazoline, 2-(2,6-dichloroanilino)-(7CI,8CI); 2-[(2,6-Dichlorophenyl)imino]imidazoline; 2-[(2,6-dichlorophenyl)imino]-2-imidazoline; 734571A; Adesipress; CATAPRES-TTS-1; CATAPRES-TTS-2; CATAPRES-TTS-3; Catapres (TN); Catapres-TTS; Catapresan; Catapressan; Catarpres; Catarpres-TTS; Catarpres-TTS (TN); Catarpresan; Chlornidinum; Clofenil; Clonidin; Clonidina; Clonidina [INN-Spanish]; Clonidine (JAN/USAN/INN); Clonidine [USAN:BAN:INN]; Clonidinhydrochlorid; Clonidinum; Clonidinum [INN-Latin]; Clopheline; Dixarit; Duraclon; Duraclont; Gemiton; Hemiton; Isoglaucon; Klofelin; Klofenil; M 5041T; M-5041T; N-(2,6-Dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine; SKF 34427; ST 155BS; ST-155-BS; ST-155BS; Tenso-Timelets",C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
851,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00523,Crizotinib,Xalkori (TN); novel ALK inhibitors,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
852,DTD0008,SLCO1B1,Organic anion transporting polypeptide 1B1,LST-1; LST1; Liver-specific organic anion transporter 1; OATP-2; OATP-C; OATP1B1; OATP2; OATPC; SLC21A6; SLCO1B1; Sodium-independent organic anion-transporting polypeptide 2; Solute carrier family 21 member 6; Solute carrier organic anion transporter family member 1B1,DR00523,Crizotinib,Xalkori (TN); novel ALK inhibitors,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
853,DTD0030,SLCO1B3,Organic anion transporting polypeptide 1B3,LST-2; LST-3TM13; LST2; LST3; Liver-specific organic anion transporter 2; OATP-8; OATP1B3; OATP8; Organic anion transporter 8; Organic anion-transporting polypeptide 8; SLC21A8; SLCO1B3; Solute carrier family 21 member 8; Solute carrier organic anion transporter family member 1B3,DR00523,Crizotinib,Xalkori (TN); novel ALK inhibitors,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
