TransporterID	Gene_name	Protein_Name_generally	Synonyms	DrugID	Drug_Name	synonyms
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01168	Sulpiride	(+/-)-Sulpiride; (RS)-(+/-)-sulpiride; (inverted question mark)-Sulpiride; Abilit; Aiglonyl; Alimoral; Allphar Brand of Sulpiride; Almirall Brand of Sulpiride; Areu Brand of Sulpiride; Arminol; Bosnyl (TN); Calmoflorine; Centrum Brand of Sulpiride; Championyl; Coolspan; Darleton; Deponerton; Desisulpid; Desitin Brand of Sulpiride; Desmenat; Digton; Dobren; Dogmatil; Dogmatil (TN); Dogmatyl; Dogmatyl (TN); Dolmatil; Dolorgiet Brand of Sulpiride; Dresent; Eglonil; Eglonyl; Eglonyl (TN); Ekilid; Enimon; Equilid; Erempharma Brand of Sulpiride; Eusulpid; Fardalan; Fidelan; Fumouzer Brand of Sulpiride; Guastil; Hennig Brand of Sulpiride; Hexal Brand of Sulpiride; Hoechst Brand of Sulpiride; Hormosan Brand of Sulpiride; Isnamide; Krewel Brand of Sulpiride; Kylistro; Lebopride; Levobren; Levopraid; Levosulpirida; Levosulpirida [INN-Spanish]; Levosulpiride [INN]; Levosulpiridum; Levosulpiridum [INN-Latin]; Lisopiride; Magnetic resonance imaging sulpiride; Mariastel; Meresa; Meresa (TN); Miradol; Mirbanil; Misulvan; N-((1-Ethyl-2-pyrrolidinyl)methyl)-5-sulfamoyl-o-anisamide; Neogama; Neuraxpharm (TN); Norestran; Normum; Nufarol; Omiryl; Omperan; Ozoderpin; Pharmacia Brand of Sulpiride; Pontiride; Psicocen; Psicofarma Brand of Sulpiride; Pyrikappl; Pyrkappl; R. D. 1403; R.D. 1403; RD 1403; RV-12309; Ratiopharm (TN); Restful; Rosemont Brand of Sulpiride; S 8010; Sanofi Synthelabo Brand of Sulpiride; Sanofi-Synthelabo Brand of Sulpiride; Sernevin; Splotin; Spyfarma Brand of Sulpiride; Stamonevrol; Sulp; Sulperide; Sulpirid; Sulpirid (TN); Sulpirida; Sulpirida [INN-Spanish]; Sulpiride (JP15/USAN/INN); Sulpiride [USAN:INN:BAN:JAN]; Sulpiridum; Sulpiridum [INN-Latin]; Sulpiryd (TN); Sulpitil; Sulpivert; Sulpor; Sulpride; Sulpyrid; Suprium; Sursumid; Synedil; Tepavil; Uriach Brand of Sulpiride; Valirem; Vertigo Meresa; Vertigo neogama; Vertigo-Meresa; Vertigo-neogama; Zemorcon
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01208	Eprosartan	(4-carboxybenzyl)imidazole-5-acrylic acid; (E)-2-Butyl-1-(p-carboxybenzyl)-alpha-2-thenylimidazole-5-acrylic acid; (E)-3-[2-n-butyl-1-{(4-carboxyphenyl)methyl}-1H-imidazol-5-yl]-2-(2-thienyl)methyl-2-propenoic acid; (E)-4-((2-Butyl-5-(2-carboxy-3-(thiophen-2-yl)prop-1-en-1-yl)-1H-imidazol-1-yl)methyl)benzoic acid; (E)-alpha{[2-butyl-1-[(4-carboxyphenyl)methyl]-1H-imidazole-5-yl]methylene}-2-thiopheneproprionic acid; 133040-01-4; 2KH13Z0S0Y; 4-({2-butyl-5-[(1E)-2-carboxy-3-(2-thienyl)prop-1-en-1-yl]-1H-imidazol-1-yl}methyl)benzoic acid; 4-({2-butyl-5-[(1E)-2-carboxy-3-(thiophen-2-yl)prop-1-en-1-yl]-1H-imidazol-1-yl}methyl)benzoic acid; 4-[[2-butyl-5-[(E)-3-hydroxy-3-oxo-2-(thiophen-2-ylmethyl)prop-1-enyl]imidazol-1-yl]methyl]benzoic acid; CHEBI:4814; CHEMBL813; Eprosartan (USAN/INN); Eprosartan [USAN:BAN:INN]; F 108566; F-108566; SK&F 108566; SK&F-108566; SK-108566; SKF-108566; Teveten; Teveten (TN); UNII-2KH13Z0S0Y; [3H]eprosartan
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01243	N-acetylaspartylglutamate	NAAG; isospaglumic acid; spaglumic acid
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01319	Temocaprilate	(+)-(2S,6R)-6-(((1S)-1-carboxy-3-phenylpropyl)amino)tetrahydro-5-oxo-2-(2-thienyl)-1,4-thiazepine-4(5H)-acetic acid; 2-(4-Carboxymethyl-5-oxo-2-thiophen-2-yl-[1,4]thiazepan-6-ylamino)-4-phenyl-butyric acid; 2D6A12Q12R; AC1L9E45; AJ-48035; AK116088; AKOS016010295; API0000849; AX8152551; BDBM50024710; O437; RNH 5139; RNH-5139; RS 5139; RS-5139; RT-015901; SCHEMBL498916; TL8000320; Temocapril Diacid; Temocaprilat; Temocaprilat [INN:BAN]; ZINC4099102; temocaprilate
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01338	Metampicillin	(2S,5R,6R)-3,3-dimethyl-6-{[(2R)-2-(methylideneamino)-2-phenylacetyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; 6beta-[(2R)-2-(methylideneamino)-2-phenylacetamido]penicillanic acid; Blomopen; Bonopen; CHEBI:52060; Celinmicina; Elatocilline; G0H6U7VSTK; METHAMPICILLIN; Magnipen; Metampicilina; Metampicillina; Metampicilline; Metampicillinum; Micinovo; Pangocilin; Probiotic; Relyothenate; Ruticina; Rutizina; Sedomycin; Suvipen; UNII-G0H6U7VSTK; Viderpen; Viderpin; Vioplex; metampicillin; metampilene
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01360	Ceronapril	Ceranapril; SQ-29852
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01373	Cephaloglycin	CEG; Cefaloglicina; Cefaloglycin; Cefaloglycine; Cefaloglycinum; Cephaloglycine; Kafocin; Kefglycin; Cephaloglycinanhdyous; Cephaloglycin anhydrous; Cephaoglycin acid; Lilly 39435; Cefaloglicina [INN-Spanish]; Cefaloglycin (JAN); Cefaloglycine [INN-French]; Cefaloglycinum [INN-Latin]; Cephaloglycin (anhydrous); D-Cephaloglycine; D-(-)-Cephaloglycin; (6R,7R)-3-(acetoxymethyl)-7-{[(2R)-2-amino-2-phenylacetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid; (6R,7R)-3-(acetyloxymethyl)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid; (6R,7R)-3-[(acetyloxy)methyl]-7-{[(2R)-2-amino-2-phenylacetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid; 3-((Acetyloxy)methyl)-7-((aminophenylacetyl)amino)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid; 3-acetoxymethyl-7beta-[(2R)-2-amino-2-phenylacetamido]-3,4-didehydrocepham-4-carboxylic acid; 7-(2-Amino-2-phenylacetamido)-3-(hydroxymethyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid acetate (ester); 7-(2-Amino-2-phenylacetamido)-3-(hydroxymethyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)octane-2-carboxylic acid, acetate inner salt; 7-(2-D-alpha-Aminophenylacetamido)cephalosporanic acid; 7-(D-2-Amino-2-phenylacetamido)-3-acetoxymethyl-delta(sup 3)-cephem-4-carboxylic acid; 7-(D-2-Amino-2-phenylacetamido)-3-acetoxymethyl-delta(sup3)-cephem-4-carboxylic acid; 7-(D-alpha-Aminophenyl-acetamido)cephalosporanic acid
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01416	Enalaprilat	EAL; Enalaprilate; Enalaprilatum; ENALAPRILAT INHIBITOR; Enalapril acid; Enalapril diacid; Enalaprilat anhydrous; Enalaprilic acid; Enalprilat hydrate; Enalprilate hydrate; Enalaprilat (USP); MK-422; Vasotec I.V.; N-[(1S)-1-carboxy-3-phenylpropyl]-L-alanyl-L-proline; N-[(1S)-1-carboxy-3-phenylpropyl]-L-alanyl-L-proline-water (1/2); (2S)-1-[(2S)-2-[[(2S)-1-hydroxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid; (2S)-1-[(2S)-2-[[(2S)-1-hydroxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid dihydrate; 1-((2S)-2-{[(1S)-1-CARBOXY-3-PHENYLPROPYL]AMINO}PROPANOYL)-L-PROLINE; 1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline dihydrate
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01519	Cefuroxime axetil	cefuroxime axetil; Ceftin; Zinnat; Elobact; Zinat; Cefuroxime 1-acetoxyethyl ester; Bioracef; CXM-AX; Coliofossim; Furoxime; Cetoxil; Celocid; Cethixim; Nivador; Medoxm; Kalcef; Zoref; Sharox-500; UNII-Z49QDT0J8Z; DRG-0157; SN 407; CCI 15641; CCI-15641; Cepazine; CCI 1564; BRN 6854419; Z49QDT0J8Z; CHEBI:3516; (RS)-1-Hydroxyethyl (6R,7R)-7-(2-(2-furyl)glyoxylamido)-3-(hydroxymethyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylate, 7(sup 2)-(Z)-(O-methyloxime), 1-acetate 3-carbamate; C20H22N4O10S; Cefazine; Altacef
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01528	Temocapril	Temocapril; Temocaprilum; 2-((2S,6R)-6-(((S)-1-Ethoxy-1-oxo-4-phenylbutan-2-yl)amino)-5-oxo-2-(thiophen-2-yl)-1,4-thiazepan-4-yl)acetic acid; UNII-18IZ008EU6; 18IZ008EU6; Temocapril [INN:BAN]; Temocaprilum [INN-Latin]; C23H28N2O5S2; 2-((2S,6R)-6-((S)-1-ETHOXY-1-OXO-4-PHENYLBUTAN-2-YLAMINO)-5-OXO-2-(THIOPHEN-2-YL)-1,4-THIAZEPAN-4-YL)ACETIC ACID; (2S-(2alpha,6beta(R*)))-6-((1-(Ethoxycarbonyl)-3-phenylpropyl)amino)tetrahydro-5-oxo-2-(2-thienyl)-1,4-thiazepine-4(5H)-acetic acid; Temocapril (INN); AC1L9FDI
DTD0021	SLC15A1	Peptide transporter 1	HPECT1; HPEPT1; Intestinal H(+)/peptide cotransporter; Oligopeptide transporter, small intestine isoform; PEPT1; SLC15A1; Solute carrier family 15 member 1	DR01586	QSP	.
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00006	Moexipril	(3S)-2-(N-{(1S)-1-[(ethyloxy)carbonyl]-3-phenylpropyl}-L-alanyl)-6,7-bis(methyloxy)-1,2,3,4-tetrahydroisoquinoline-3-carboxylic acid; (3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinoline-3-carboxylic acid; Moexipril (INN); Moexipril [INN:BAN]; Moexiprilum; Moexiprilum [INN-Latin]; Perdix (TN); Uniretic; Univasc (TN)
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00010	Enalapril	(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]pyrrolidine-2-carboxylic acid; Enalapril (INN); Enalapril (TN); N-[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]-L-alanyl-L-proline; N-{(1S)-1-[(ethyloxy)carbonyl]-3-phenylpropyl}-L-alanyl-L-proline; Renitec (TN); Vasotec; Vasotec (TN)
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00031	Ramipril	(2 S ,3 aS,6 aS)-1[(S)-N-[(S)-1-Carboxy-3-phenylpropyl] alanyl] octahydrocyclopenta [ b ]pyrrole-2-carboxylic acid, 1-ethyl ester; (2S,3aS,6aS)-1-((S)-2-((S)-1-ethoxy-1-oxo-4-phenylbutan-2-ylamino)propanoyl) octahydrocyclopenta[b]pyrrole-2-carboxylic acid; (2S,3aS,6aS)-1-((S)-N-((S)-1-Carboxy-3-phenylpropyl)alanyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid, 1-ethyl ester; (2S,3aS,6aS)-1-((S)-N-((S)-1-Ethoxycarbonyl-3-phenylpropyl)alanyl)octahydrocyclopenta(b)pyrrol-2-carbonsaeure; (2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylic acid; (2S,3aS,6aS)-1-[(2S)-2-{[(1S)-1-ethoxycarbonyl-3-phenylpropyl]amino}propanoyl]octahydrocyclopenta[b]pyrrole-2-carboxylic acid; (2S,3aS,6aS)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino}propanoyl]octahydrocyclopenta[b]pyrrole-2-carboxylic acid (non-preferred name); (2S-(1(R*(R*)),2alpha,3abeta,6abeta))-1-(2-((1-(Ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid; (2s,3as,6as)-1((s)-n-((s)-1-carboxy-3-phenylpropyl)alanyl)octahydrocyclopenta(b)pyrrole-2-carboxylic; (2s,3as,6as)-1-((s)-2-((s)-1-ethoxy-1-oxo-4-phenylbutan-2-ylamino)propanoyl)-octahydrocyclopenta[b]p; (2s,3as,6as)-1-[(s)-2-((s)-1-ethoxycarbonyl-3-phenyl-propylamino)-propionyl]-octahydro-cyclopenta[b]; Acovil; Almirall Brand of Ramipril; Altace; Altace (TN); Astra Brand of Ramipril; AstraZeneca Brand of Ramipril; Aventis Brand of Ramipril; Aventis Pharma Brand of Ramipril; Carasel; Cardace; Delix; HOE 498; HOE498; Hoe-498; Hoechst Brand of Ramipril; Hypren; Hytren; Lostapres; Monarch Brand of Ramipril; N-(1S-carboethoxy-3-phenylpropyl)-S-alanyl-cis,endo-2-azabicyclo[3.3.0]octane-3S-carboxylic Acid; Naprix; Pramace; Pramace (discontinued); Promed Brand of Ramipril; Quark; Ramace; Ramipril (USP/INN); Ramipril [USAN:INN:BAN]; Ramiprilum; Ramiprilum [Latin]; Ramipro, Tritace, Altace, Prilace, Ramipril; Triatec; Tritace; Tritace (TN); Vesdil; Zabien; [2S,3aS,6aS]-1-[(2S)-2-[[(1S)-1-(Ethoxycarbonyl)-3-phenylpropyl]amino]-1-oxopropyl]octahydrocyclopenta[b]pyrrole-2-carboxylic acid; [2s,3as,6as]-1-[(2s)-2-[[(1s)-1-(ethoxycarbonyl)-3-phenylpropyl]amino]-1-oxopropyl]octahydrocyclopen
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00057	Aminolevulinic acid	5-ALA; 5-Amino-4-oxopentanoate; 5-Amino-4-oxopentanoic acid; 5-Amino-4-oxovaleric acid; 5-Aminolevulinate; 5-Aminolevulinic acid; 5-amino-levulinate; Aladerm; Aminolevulinate; Aminolevulinic; Delta-ALA; Delta-aminolevulinic acid; Kerastick; Levulinic acid, 5-amino-(8CI); Pentanoic acid, 5-amino-4-oxo-(9CI)
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00058	Perindopril	(2S)-2-[(1S)-1-Carbethoxybutylamino]-1-oxopropyl-(2S,3aS,7aS)-perhydroindole-2-carboxylic acid; (2S,3aS,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxopentan-2-yl]amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylic acid; (2S,3aS,7aS)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid; ACEON; Aceon (TN); Acertil (TN); Armix (TN); Coverene (TN); Coverene Cor; Coverex; Coverex (TN); Coversum; Coversum (TN); Coversyl; Cpd with unspecified MF; DW-7950; Ethyl N-{(2S)-1-[(2S,3aS,7aS)-2-carboxyoctahydro-1H-indol-1-yl]-1-oxopropan-2-yl}-L-norvalinate; McN-A-2833; Perindopril (USAN/INN); Prestarium; Prestarium (TN); Prexanil (TN); Prexum (TN); Procaptan (TN); S-9490; SED-9490
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00078	Valacyclovir	2-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]ethyl L-valinate; 2-[(2-amino-6-oxo-3H-purin-9-yl)methoxy]ethyl (2S)-2-amino-3-methylbutanoate; 2-{[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methyl]oxy}ethyl L-valinate; Acyclovir-valine; BW-256U; BW256U87; L-Valine ester with 9-((2-hydroxyethoxy)methyl)guanine; L-Valine, 2-((2-amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy)ethyl ester; L-valine, 2-[(2-amino-1,6-dihydro-6-oxo-9 H-purin-9-yl)methoxy]ethyl ester, monohydrochloride; TBB067866; Talavir; VACV; ValACV; Valaciclovir (INN); Valaciclovir Hcl; Valaciclovir [INN:BAN]; Valaciclovir, Valtrex; Valacyclover Hydrochloric; Valacyclover Hydrochloride; Valacyclovir; Valacyclovir, (L)-isomer; Valtrex; Valtrex (TN); Virval; Zelitrex; Zelitrex (TN)
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00095	Spirapril	(2S)-3-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-6,9-dithia-3-azaspiro[4.4]nonane-2-carboxylic acid; Espirapril [Spanish]; Not established; Renormax; Sandopril; Sch-33844; Setrilan; Spirapril (INN); Spirapril [INN:BAN]; Spiraprilum [Latin]; TI-211-950
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00190	Amoxicillin	(-)-6-(2-Amino-2-(P-hydroxyphenyl)acetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo-(3.2.0)heptane-2-carboxylic acid; (2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; (2S,5R,6R)-6-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; 4-Thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid, 6-(2-amino-2-(p-hydroxyphenyl)acetamido)-3,3-dimethyl-7-oxo-, D-(8CI); 6-(D-(-)-alpha-Amino-p-hydroxyphenylacetamido)penicillanic acid; 6-(D-(-)-p-Hydroxy-alpha-aminobenzyl)penicillin; 6-(p-Hydroxy-alpha-aminophenylacetamido)penicillanic acid; 6beta-[(2R)-2-amino-2-(4-hydroxyphenyl)acetamido]-2,2-dimethylpenam-3alpha-carbonyl; 6beta-[(2R)-2-amino-2-(4-hydroxyphenyl)acetamido]-2,2-dimethylpenam-3alpha-carboxylic acid; AMK (TN); AMOXICILLIN CRYSTALLINE; AMOXICILLIN PEDIATRIC; AMPC; Actimoxi; Actimoxi (TN); Alpha-Amino-p-hydroxybenzylpenicillin; Alphamox (TN); Amoclen; Amoksibos (TN); Amoksiklav (TN); Amolin; Amopen; Amopenixin; Amoxi; Amoxi-Mast; Amoxibiotic; Amoxibiotic (TN); Amoxicaps; Amoxicilina; Amoxicilina (TN); Amoxicilina [INN-Spanish]; Amoxicillanyl; Amoxicillin (INN); Amoxicillin (TN); Amoxicillin (anhydrous); Amoxicillin anhydrous; Amoxicilline; Amoxicilline [INN-French]; Amoxicilline [INN]; Amoxicillinum; Amoxicillinum [INN-Latin]; Amoxiclav (TN); Amoxidal (TN); Amoxiden; Amoxil; Amoxil (TN); Amoxin (TN); Amoxivet; Amoxycillin; Amoxycillin Trihydrate; Anemolin; Apo-Amoxi; Apo-Amoxi (TN); Aspenil; Augmentin (TN); BL-P 1410; BLP 1410; BRL-2333; Bactox (TN); Betalaktam (TN); Biomox; Bristamox; Cemoxin; Cilamox (TN); Clamoxyl; Clamoxyl (TN); Curam (TN); D-(-)-alpha-Amino-p-hydroxybenzylpenicillin; D-2-Amino-2-(4-hydroxyphenyl)acetamidopenicillanic acid; D-Amoxicillin; Dedoxil (TN); Delacillin; DisperMox; Dispermox (TN); Duomox (TN); Efpenix; Enhancin (TN); Flemoxin; Geramox (TN); Gimalxina (TN); Hiconcil; Hiconcil (TN); Histocillin; Hydroxyampicillin; Ibiamox; Imacillin; Isimoxin (TN); Klavox (TN); Lamoxy; Lamoxy (TN); Larotid; Metafarma capsules; Metifarma capsules; Moxacin; Moxal; Moxatag; Moxatag (TN); Moxilen (TN); Moxypen (TN); Moxyvit (TN); Nobactam (TN); Novamoxin (TN); Ospamox; Ospamox (TN); P-Hydroxyampicillin; Pamoxicillin; Pamoxicillin (TN); Panamox (TN); Panklav (TN); Piramox; Polymox; Polymox (TN); Ro 10-8756; Robamox; Samthongcillin (TN); Sandoz (TN); Sawamox PM; Senox (TN); Sinacilin (TN); Sumox; Tolodina; Tolodina (TN); Trimox; Trimox (TN); Unicillin; Utimox; Vetramox; Wymox; Wymox (TN); Yucla (TN); Zerrsox (TN); Zimox (TN)
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00240	Trandolapril	(2S,3aR,7aS)-1-((S)-N-((S)-1-Carboxy-3-phenylpropyl)alanyl)hexahydro-2-indolinecarboxylic acid, 1-ethyl ester; (2S,3aR,7aS)-1-(N-((1S)-1-((Ethyloxy)carbonyl)-3-phenylpropyl)-L-alanyl)octahydro-1H-indole-2-carboxylic Acid; (2S,3aR,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylicacid; 1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydro-1H-indol-2-carboxylic acid; Gopten; Mavik; Mavik (TN); Odric; Odrik; Preran; RU 44570; RU-44570; RU44570; Trandolapril (JAN/INN); Trandolapril [INN:BAN]; Trandolaprilum; Trandolaprilum [Latin]; Udrik
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00259	Cefaclor	(6R,7R)-7-((R)-2-Amino-2-phenylacetamido)-3-chloro-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid monohydrate; (6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid; (6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid hydrate; (6R,7R)-7-{[(2R)-2-amino-2-phenylacetyl]amino}-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid; 3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic acid; 3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic acid monohydrate; 7-(2-Amino-2-phenyl-acetylamino)-3-chloro-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid; 7beta-{[(2R)-2-amino-2-phenylacetyl]amino}-3-chloro-3,4-didehydrocepham-4-carboxylic acid; Alenfral; Alenfral (TN); Alfacet; Alfatil; Alfatil Kapseln; CCL; Ceclor; Ceclor (TN); Ceclor, Distaclor, Keflor, Raniclor, Cefaclor; Cefaclor (JP15); Cefaclor (USP); Cefaclor [USAN:INN:BAN:JAN]; Cefaclor anhydrous; Cefaclor hydrate; Cefaclor monohydrate; Cefaclor-1-wasser; Cefaclorum; Distaclor; Distaclor (TN); Dystaclor MR; Keflor (TN); Kefolor; Kefolor Suspension; L-Kefral; Lilly 99638 hydrate; Muco Panoral; Panacef; Panoral; Raniclor (TN); S-6472
DTD0022	SLC15A2	Peptide transporter 2	Kidney H(+)/peptide cotransporter; Oligopeptide transporter, kidney isoform; PEPT2; SLC15A2; Solute carrier family 15 member 2	DR00275	Bestatin	((2S,3R)-3-amino-2-hydroxy-4-phenylbutanoyl)-D-leucine; (2R)-2-[[(2S,3R)-3-amino-2-hydroxy-4-phenyl-butanoyl]amino]-4-methyl-pentanoic acid; (2R)-2-[[(2S,3R)-3-amino-2-hydroxy-4-phenylbutanoyl]amino]-4-methylpentanoic acid; AC1L972Z; AKOS026750073; BDBM50010142; Bestatin (TN); C00732; CHEBI:140702; CHEBI:3070; CHEMBL476869; D00087; DTXSID4048430; GTPL5151; NCGC00161660-01; SCHEMBL25971; SureCN25971; UPCMLD-DP116; UPCMLD-DP116:001; Ubenimex (JP16/INN); Ubenimex (JP17/INN); ZINC01532730; ZINC1532730
